,Unicode,漢字,繁体字,汉字,日本語の読み,韓国語の読み,ピンイン,频率,累计频率(%),consonant_jp,vowel_jp,rusheng_jp,consonants,vowel,tone,sound,middle_pronounce,middle_tone,middle_tone2,middle_initial,voice_class,jp_voicing,retroflex,korean,日本語_五音,日本語_清濁,韓国語_子音,韓国語_五音,韓国語_清濁,中国語_五音,中国語_清濁,ピンイン2
3773,U+7F6A,罪,罪,罪,ザイ,죄,zuì,19653,83.8181395507,z,ai,False,z,ui,4,zui,從灰一合,上,2,從,全濁,濁,False,joe,歯音,全濁,ㅈ,歯音,全清,歯音,全清,zui4
3774,U+7F6E,置,置,置,チ,치,zhì,17849,85.1102084671,c,hi,True,zh,i,4,zhi,知之三開,去,3,知,全清,その他,True,chi,舌音,全清,ㅊ,歯音,次清,歯音,全清,zhi4
3775,U+7F70,罰,罰,罚,バツ,벌,fá,4400,95.836489938,b,atsu,True,f,a,2,fa,並元三合,入,4,並,全濁,濁,False,beol,唇音,全濁,ㅂ,唇音,全清,唇音,次清,fa2
3776,U+7F72,署,署,署,ショ,서,shǔ,5703,94.5407384834,s,ho,False,sh,u,3,shu,常魚三開,去,3,常,全濁,清,True,seo,歯音,全清,ㅅ,歯音,全清,歯音,次清,shu3
3777,U+7F75,罵,罵,骂,バ,매,mà,12534,88.8864078843,b,a,False,m,a,4,ma,明麻二開,上,2,明,次濁,濁,False,mae,唇音,全濁,なし,なし,なし,唇音,次濁,ma4
3778,U+7F77,罷,罷,罢,ヒ,파,bà,14273,87.6638407168,h,i,False,b,a,4,ba,並支三開,平,1,並,全濁,清,False,pa,唇音,全清,ㅍ,唇音,次清,唇音,全清,ba4
3779,U+7F79,罹,罹,罹,リ,리 이,lí,194,99.8238353016,r,i,False,l,i,2,li,來支三開,平,1,來,次濁,鼻音・流音,False,ri i,流音,次濁,ㄹ,流音,次濁,舌音,次濁,li2
3780,U+7F7D,罽,罽,罽,ケイ,계,jì,3,99.9977088721,k,ei,False,j,i,4,ji,見祭三開,去,3,見,全清,清,False,gye,牙音,全清,ㄱ,牙音,全清,歯音,全清,ji4
3781,U+7F7E,罾,罾,罾,ソウ,증,zēng,73,99.9477155214,s,ou,False,z,eng,1,zeng,精登一開,平,1,精,全清,清,False,jeung,歯音,全清,ㅈ,歯音,全清,歯音,全清,zeng1
3782,U+7F85,羅,羅,罗,ラ,나 라,luó,45415,69.6568774072,r,a,False,l,uo,2,luo,來歌一開,平,1,來,次濁,鼻音・流音,False,na ra,流音,次濁,ㄴ,舌音,次濁,舌音,次濁,luo2
3783,U+7F86,羆,羆,罴,ヒ,비,pí,59,99.9603253209,h,i,False,p,i,2,pi,幫支三開,平,1,幫,全清,清,False,bi,唇音,全清,ㅂ,唇音,全清,唇音,次清,pi2
3784,U+7F88,羈,羈,羁,キ,기,jī,482,99.5288941315,k,i,True,j,i,1,ji,見支三開,平,1,見,全清,清,False,gi,牙音,全清,ㄱ,牙音,全清,歯音,全清,ji1
3785,U+7F8A,羊,羊,羊,ヨウ,양,yáng,11416,89.7644141716,y,ou,False,y,ang,2,yang,以陽三開,平,1,以,次濁,鼻音・流音,False,yang,喉音,次濁,ㅇ,喉音,次濁,喉音,次濁,yang2
3786,U+7F8C,羌,羌,羌,キョウ,강,qiāng,571,99.4437865809,k,you,False,q,iang,1,qiang,溪陽三開,平,1,溪,次清,清,False,gang,牙音,全清,ㄱ,牙音,全清,歯音,次清,qiang1
3787,U+7F8E,美,美,美,ビ,미,měi,80250,58.5478411862,b,i,False,m,ei,3,mei,明脂三開,上,2,明,次濁,濁,False,mi,唇音,全濁,なし,なし,なし,唇音,次濁,mei3
3788,U+7F94,羔,羔,羔,コウ,고,gāo,459,99.5564128813,k,ou,False,g,ao,1,gao,見豪一開,平,1,見,全清,清,False,go,牙音,全清,ㄱ,牙音,全清,牙音,全清,gao1
3790,U+7F9A,羚,羚,羚,レイ,령 영,líng,292,99.7304744183,r,ei,False,l,ing,2,ling,來青四開,平,1,來,次濁,鼻音・流音,False,ryeong yeong,流音,次濁,ㄹ,流音,次濁,舌音,次濁,ling2
3791,U+7F9D,羝,羝,羝,テイ,저,dī,29,99.9842165471,t,ei,False,d,i,1,di,端齊四開,平,1,端,全清,清,False,jeo,舌音,全清,ㅈ,歯音,全清,舌音,全清,di1
3792,U+7F9E,羞,羞,羞,シュウ,수,xiū,4878,95.3367524205,s,huu,False,x,iu,1,xiu,心尤三開,平,1,心,全清,清,False,su,歯音,全清,ㅅ,歯音,全清,歯音,次清,xiu1
3793,U+7FA1,羡,羡,羡,イ,이,xiàn,1890,98.2146084951,,i,False,x,ian,4,xian,邪仙三開,去,3,邪,全濁,その他,False,i,不明 (),不明 (),ㅇ,喉音,次濁,歯音,次清,xian4
3794,U+7FA4,群,群,群,グン,군,qún,26869,78.9397700755,g,un,False,q,un,2,qun,群文三合,平,1,群,全濁,濁,False,gun,牙音,全濁,ㄱ,牙音,全清,歯音,次清,qun2
3795,U+7FA9,義,義,义,ギ,의,yì,45482,69.6048255944,g,i,False,y,i,4,yi,疑支三開,去,3,疑,次濁,濁,False,ui,牙音,全濁,ㅇ,喉音,次濁,喉音,次濁,yi4
3796,U+7FAF,羯,羯,羯,カツ,갈,jié,66,99.9542324565,k,atsu,True,j,ie,2,jie,見元三開,入,4,見,全清,清,False,gal,牙音,全清,ㄱ,牙音,全清,歯音,全清,jie2
3797,U+7FB2,羲,羲,羲,ギ,희,xī,340,99.6779641507,g,i,False,x,i,1,xi,曉支三開,平,1,曉,全清,濁,False,hui,牙音,全濁,ㅎ,喉音,次清,歯音,次清,xi1
3798,U+7FB6,羶,羶,羶,セン,전,shān,10,99.9941398014,s,en,False,sh,an,1,shan,書仙三開,平,1,書,全清,清,True,jeon,歯音,全清,ㅈ,歯音,全清,歯音,次清,shan1
3799,U+7FB8,羸,羸,羸,ルイ,리,léi,75,99.9461865746,r,ui,False,l,ei,2,lei,來支三合,平,1,來,次濁,鼻音・流音,False,ri,流音,次濁,ㄹ,流音,次濁,舌音,次濁,lei2
3800,U+7FB9,羹,羹,羹,カン,갱,gēng,446,99.5704255525,k,an,False,g,eng,1,geng,見庚二開,平,1,見,全清,清,False,gaeng,牙音,全清,ㄱ,牙音,全清,牙音,全清,geng1
3801,U+7FBD,羽,羽,羽,ウ,우,yǔ,5666,94.5797782025,,u,False,y,u,3,yu,云虞三合,上,2,云,次濁,その他,False,u,不明 (),不明 (),ㅇ,喉音,次濁,喉音,次濁,yu3
3802,U+7FBF,羿,羿,羿,ゲイ,예,yì,130,99.8863135228,g,ei,False,y,i,4,yi,疑齊四開,去,3,疑,次濁,濁,False,ye,牙音,全濁,ㅇ,喉音,次濁,喉音,次濁,yi4
3803,U+7FC1,翁,翁,翁,オウ,옹,wēng,4436,95.7908748307,,ou,False,w,eng,1,weng,影東一開,平,1,影,全清,その他,False,ong,不明 (),不明 (),ㅇ,喉音,次濁,喉音,次濁,weng1
3804,U+7FC5,翅,翅,翅,シ,시,chì,3457,96.6888158792,s,hi,False,ch,i,4,chi,書支三開,去,3,書,全清,清,True,si,歯音,全清,ㅅ,歯音,全清,歯音,次清,chi4
3805,U+7FCA,翊,翊,翊,ヨク,익,yì,255,99.7670476506,y,oku,True,y,i,4,yi,以蒸三開,入,4,以,次濁,鼻音・流音,False,ik,喉音,次濁,ㅇ,喉音,次濁,喉音,次濁,yi4
3806,U+7FCC,翌,翌,翌,ヨク,익,yì,439,99.5800611265,y,oku,True,y,i,4,yi,以蒸三開,入,4,以,次濁,鼻音・流音,False,ik,喉音,次濁,ㅇ,喉音,次濁,喉音,次濁,yi4
3807,U+7FCE,翎,翎,翎,レイ,령,líng,786,99.244958169,r,ei,False,l,ing,2,ling,來青四開,平,1,來,次濁,鼻音・流音,False,ryeong,流音,次濁,ㄹ,流音,次濁,舌音,次濁,ling2
3808,U+7FD2,習,習,习,シュウ,습,xí,20312,83.338499546,s,huu,False,x,i,2,xi,邪侵三開,入,4,邪,全濁,清,False,seup,歯音,全清,ㅅ,歯音,全清,歯音,次清,xi2
3809,U+7FD4,翔,翔,翔,ショウ,상,xiáng,3785,96.3743640186,s,hou,False,x,iang,2,xiang,邪陽三開,平,1,邪,全濁,清,False,sang,歯音,全清,ㅅ,歯音,全清,歯音,次清,xiang2
3810,U+7FD5,翕,翕,翕,キュウ,흡,xī,131,99.8857152393,k,yuu,False,x,i,1,xi,曉侵三開,入,4,曉,全清,清,False,heup,牙音,全清,ㅎ,喉音,次清,歯音,次清,xi1
3811,U+7FDB,翛,翛,翛,イク,소,xiāo,9,99.9947128699,,iku,True,x,iao,1,xiao,心蕭四開,平,1,心,全清,その他,False,so,不明 (),不明 (),ㅅ,歯音,全清,歯音,次清,xiao1
3812,U+7FDF,翟,翟,翟,ジャク,적,dí,346,99.6705016526,j,aku,True,d,i,2,di,澄庚二開,入,4,澄,全濁,その他,False,jeok,歯音,全濁,ㅈ,歯音,全清,舌音,全清,di2
3813,U+7FE0,翠,翠,翠,スイ,취,cuì,4600,95.6199938239,s,ui,False,c,ui,4,cui,清脂三合,去,3,清,次清,清,False,chwi,歯音,全清,ㅊ,歯音,次清,歯音,次清,cui4
3814,U+7FE1,翡,翡,翡,ヒ,비,fěi,350,99.6697050874,h,i,False,f,ei,3,fei,並微三合,去,3,並,全濁,清,False,bi,唇音,全清,ㅂ,唇音,全清,唇音,次清,fei3
3815,U+7FE3,翣,翣,翣,ショウ,삽,shà,2,99.9986590197,s,hou,False,sh,a,4,sha,生銜二開,入,4,生,全清,清,True,sap,歯音,全清,ㅅ,歯音,全清,歯音,次清,sha4
3816,U+7FE6,翦,翦,翦,セン,전,jiǎn,106,99.9129784006,s,en,False,j,ian,3,jian,精仙三開,上,2,精,全清,清,False,jeon,歯音,全清,ㅈ,歯音,全清,歯音,全清,jian3
3817,U+7FE9,翩,翩,翩,ヘン,편,piān,1048,99.0115932103,h,en,False,p,ian,1,pian,滂仙三開,平,1,滂,次清,清,False,pyeon,唇音,全清,ㅍ,唇音,次清,唇音,次清,pian1
3818,U+7FEB,翫,翫,翫,ガン,완,wán,4,99.997456722,g,an,False,w,an,2,wan,疑桓一合,去,3,疑,次濁,濁,False,wan,牙音,全濁,ㅇ,喉音,次濁,喉音,次濁,wan2
3819,U+7FEC,翬,翬,翚,キ,휘,huī,1,99.9993340944,k,i,True,h,ui,1,hui,曉微三合,平,1,曉,全清,清,False,hwi,牙音,全清,ㅎ,喉音,次清,牙音,次清,hui1
3820,U+7FEE,翮,翮,翮,カク,핵,hé,13,99.9930922322,k,aku,True,h,e,2,he,匣耕二開,入,4,匣,全濁,清,False,haek,牙音,全清,ㅎ,喉音,次清,牙音,次清,he2
3821,U+7FF0,翰,翰,翰,カン,한,hàn,3852,96.3176394052,k,an,False,h,an,4,han,匣寒一開,平,1,匣,全濁,清,False,han,牙音,全清,ㅎ,喉音,次清,牙音,次清,han4
3822,U+7FF3,翳,翳,翳,エイ,예,yì,109,99.9086746561,,ei,False,y,i,4,yi,影齊四開,平,1,影,全清,その他,False,ye,不明 (),不明 (),ㅇ,喉音,次濁,喉音,次濁,yi4
3823,U+7FF9,翹,翹,翘,ギョウ,교,qiào,1360,98.6967986548,g,you,False,q,iao,4,qiao,群宵三開,平,1,群,全濁,濁,False,gyo,牙音,全濁,ㄱ,牙音,全清,歯音,次清,qiao4
3824,U+7FFB,翻,翻,翻,ホン,번,fān,19187,84.1514121273,h,on,False,f,an,1,fan,滂元三合,平,1,滂,次清,清,False,beon,唇音,全清,ㅂ,唇音,全清,唇音,次清,fan1
3825,U+7FFC,翼,翼,翼,ヨク,익,yì,8703,91.9056617369,y,oku,True,y,i,4,yi,以蒸三開,入,4,以,次濁,鼻音・流音,False,ik,喉音,次濁,ㅇ,喉音,次濁,喉音,次濁,yi4
3826,U+8000,耀,耀,耀,ヨウ,요,yào,5208,94.9972104744,y,ou,False,y,ao,4,yao,以宵三開,去,3,以,次濁,鼻音・流音,False,yo,喉音,次濁,ㅇ,喉音,次濁,喉音,次濁,yao4
3827,U+8001,老,老,老,ロウ,노 로,lǎo,171854,41.8522465942,r,ou,False,l,ao,3,lao,來豪一開,上,2,來,次濁,鼻音・流音,False,no ro,流音,次濁,ㄴ,舌音,次濁,舌音,次濁,lao3
